Date,Close,High,Low,Open,Volume,Symbol
2024-12-27,361.7853088378906,364.303912720939,358.7015313449649,360.3277255835902,1245800,CAT
2024-12-30,359.950927734375,361.74567246010145,355.71689161865,357.3926524249437,1422200,CAT
2024-12-31,359.70306396484375,362.6876783899359,358.7511320105439,360.4368183684251,1168100,CAT
2025-01-02,356.73822021484375,365.7417203262111,355.0723847771097,362.42987001771326,1802600,CAT
2025-01-03,360.724365234375,361.40855305383155,356.4605829997492,358.5428924389471,1390800,CAT
2025-01-06,361.1308898925781,367.7149187165166,359.5245162530321,363.9072821206716,1590700,CAT
2025-01-07,359.9410095214844,363.00496654979855,358.0471014048745,361.0614918859024,1607400,CAT
2025-01-08,358.02728271484375,359.82202748588185,354.6856864313133,359.3956583436811,1828800,CAT
2025-01-10,348.0421142578125,356.81754113947096,346.852214583538,354.8145443631224,2773900,CAT
2025-01-13,359.4451904296875,360.1393035912308,348.8353478769804,349.98557611760396,2746000,CAT
2025-01-14,368.43878173828125,368.86515085984223,362.102615831581,362.410001036465,2331700,CAT
2025-01-15,371.7308349609375,376.7382667555219,371.17552621377826,375.94502042027955,1984500,CAT
2025-01-16,377.34307861328125,378.20577250902653,371.5622215589654,373.1388189374152,1974700,CAT
2025-01-17,382.7669982910156,383.5900208262515,378.7808857276283,381.45814492986574,2605900,CAT
2025-01-21,396.45111083984375,400.65089051956426,388.927339526804,389.12639330874725,3144500,CAT
2025-01-22,395.7046813964844,398.56095417947427,393.21666112552333,396.7695613615776,1994800,CAT
2025-01-23,404.45257568359375,407.62729203015044,395.3663206483688,395.46584753507756,2587400,CAT
2025-01-24,405.67669677734375,407.4382042419501,403.33795158670233,403.78580739582117,1938200,CAT
2025-01-27,393.0873107910156,397.6254573494835,388.0515601768268,395.2867122133267,2964400,CAT
2025-01-28,388.4197998046875,394.97821790977844,384.6280591591029,392.1518303906048,1788900,CAT
2025-01-29,391.345703125,397.44630343799156,389.24579818172634,390.06187613584564,2675800,CAT
2025-01-30,373.18316650390625,378.9852167091708,371.3718803648778,371.71024749447497,4234600,CAT
2025-01-31,369.6601257324219,376.1886889091806,369.50088878038594,375.65126799247713,2859000,CAT
2025-02-03,359.8175048828125,366.7839621341455,357.96643224856024,362.3951207925878,3079300,CAT
2025-02-04,360.2156066894531,367.8886531209944,357.68776945185664,367.8886531209944,2709800,CAT
2025-02-05,357.1304626464844,361.26057053285297,355.48837521833104,361.13118860961083,2134200,CAT
2025-02-06,363.6988220214844,365.77880336155727,360.7828391282707,362.15623120241975,3007000,CAT
2025-02-07,362.1363525390625,367.7592726063516,360.84256369961514,367.48061553454403,1804800,CAT
2025-02-10,361.4794921875,364.4850097564805,359.81748127462373,363.5793667286666,1944400,CAT
2025-02-11,360.4942626953125,362.6737709952073,359.25025249543387,360.006590044447,1516900,CAT
2025-02-12,350.35308837890625,357.2100567931091,349.7559574099526,355.2893123376608,2833100,CAT
2025-02-13,352.005126953125,355.8764707771883,348.74084550877865,350.8805369092908,3547200,CAT
2025-02-14,351.626953125,357.16030804513827,351.1094254459882,354.89123466329266,2045300,CAT
2025-02-18,352.3036804199219,355.21963297156356,349.4275143263851,353.7666375958413,3120200,CAT
2025-02-19,351.3084716796875,352.1544046687653,347.914808294538,350.18388162764376,2211000,CAT
2025-02-20,347.4769287109375,355.1400438176478,345.7850930338871,353.29890261706487,2174100,CAT
2025-02-21,338.41058349609375,350.31326431368524,335.9822732114847,348.85030713706703,3225200,CAT
2025-02-24,337.29595947265625,343.7946674755929,334.61884712015313,341.7445411168396,2513300,CAT
2025-02-25,340.7194519042969,342.5805166799308,334.76812653074705,339.3659833816644,3323500,CAT
2025-02-26,340.9383850097656,347.10868751358737,338.49018153406365,343.7946578313165,2397800,CAT
2025-02-27,338.3707580566406,345.25761155459537,336.8381290602909,342.0032615909216,1971000,CAT
2025-02-28,342.3018493652344,343.24727886842385,337.11679312688693,340.34128812910757,3210300,CAT
2025-03-03,330.44891357421875,346.4817018531053,328.44853552870836,345.9642045629703,2569700,CAT
2025-03-04,325.18426513671875,330.32950466921994,317.152928024633,325.82121293512387,3500200,CAT
2025-03-05,336.86798095703125,337.88311265942224,327.0751368712295,327.5428858943423,3189100,CAT
2025-03-06,339.3759460449219,340.271627319099,330.9266080720705,333.6634305256547,2234100,CAT
2025-03-07,348.62139892578125,350.43268502779307,337.7736362854905,337.7736362854905,3063800,CAT
2025-03-10,343.5557861328125,350.7212967355795,340.2119014324156,343.3468009318731,2809100,CAT
2025-03-11,338.141845703125,343.4960701484536,334.7581442323917,342.2719836213025,3190900,CAT
2025-03-12,336.5097351074219,343.2572451192606,333.84258456652407,341.3862489462497,1816700,CAT
2025-03-13,331.71282958984375,339.01765384430604,330.08070399950896,334.4197970016108,2490300,CAT
2025-03-14,338.01251220703125,340.35122707327025,335.33539984144636,336.101699186806,1936100,CAT
2025-03-17,340.9981384277344,342.70986730597895,337.37556614807687,338.11201046744657,1683800,CAT
2025-03-18,335.0965270996094,340.3611867079272,333.7430585962082,340.3611867079272,3310000,CAT
2025-03-19,336.99737548828125,340.3611838607053,335.05673783819657,335.3154713020692,2407200,CAT
2025-03-20,334.63873291015625,338.15181638577945,332.0113688750116,332.96679054488703,2782900,CAT
2025-03-21,334.1709899902344,334.34018873841524,327.63246518304254,329.62288147469235,6766100,CAT
2025-03-24,340.03277587890625,341.505664476846,337.6641756649479,338.9181172589585,2277200,CAT
2025-03-25,340.97821044921875,343.1577187207506,339.1967793621991,341.93360176631666,1678000,CAT
2025-03-26,339.4754333496094,345.60591912379306,337.1665735518416,341.7146516599423,1703200,CAT
2025-03-27,337.6741027832031,340.3611768542735,335.01691411220435,339.4455720209828,1481100,CAT
2025-03-28,328.11016845703125,336.62914755904734,326.4780125572888,335.3851374054662,1965200,CAT
2023-01-03,158.73715209960938,163.30794487472122,156.47455155522962,162.4320972573604,7565400,CVX
2023-01-04,157.04933166503906,159.01084616326145,155.87242575033085,155.9636508891284,7684500,CVX
2023-01-05,159.8775634765625,160.74427879631895,156.22822409137743,156.46542613980947,6088200,CVX
2023-01-06,161.08184814453125,163.66375758892514,160.29723957160192,161.50152832494146,7191200,CVX
2023-01-09,159.82281494140625,162.69667811834313,159.09295818643045,162.63280799566385,8385600,CVX
2023-01-10,160.60740661621094,161.21868316205556,158.49079719102642,160.93584768990968,8307000,CVX
2023-01-11,159.84107971191406,162.5233466798117,159.01998382918586,162.29526294337316,6962600,CVX
2023-01-12,161.55624389648438,162.7331496328991,160.47968162120776,160.5618023311486,6891400,CVX
2023-01-13,161.99417114257812,162.38648236077614,160.278977197305,161.56537265625985,5726300,CVX
2023-01-17,164.6673126220703,165.42455217457479,162.55980754597692,162.79702350286038,10697700,CVX
2023-01-18,161.69309997558594,166.3916327595001,161.42852899698585,164.96839263489306,8899200,CVX
2023-01-19,163.3079376220703,164.17465294254345,160.7169099975164,161.12745789446421,5907200,CVX
2023-01-20,165.04135131835938,165.46103143020946,161.95766931829215,163.1345750248606,10477900,CVX
2023-01-23,164.82241821289062,166.54673053165584,164.24764279959388,165.32420516726677,8381300,CVX
2023-01-24,164.97747802734375,166.04490790764396,163.03420074926993,165.21468002703642,5989000,CVX
2023-01-25,163.3809356689453,164.24765104028467,160.89026528823837,163.57251820223965,6727500,CVX
2023-01-26,171.3273468017578,171.34559739576156,167.39518602197228,168.77282048620643,14307800,CVX
2023-01-27,163.71849060058594,168.07945019115556,162.32261935496274,168.07945019115556,19654700,CVX
2023-01-30,158.92872619628906,162.70579187353894,158.4451898452278,162.39560136929677,11476000,CVX
2023-01-31,158.7645263671875,159.32105122414896,156.3924500113557,157.60585712312823,14481300,CVX
2023-02-01,156.33767700195312,158.43604962641902,154.67722114188405,158.1167269083679,11526400,CVX
2023-02-02,154.19369506835938,156.40154354984813,152.1956936079994,156.12785425467817,10463400,CVX
2023-02-03,154.59515380859375,156.51106276355907,153.7193200563036,154.96921447750745,8404900,CVX
2023-02-06,154.76846313476562,155.20637990751825,152.69745939848778,154.6954746857863,7659500,CVX
2023-02-07,158.82835388183594,159.10205709208668,154.74109808442847,155.1607781962961,10256500,CVX
2023-02-08,155.09693908691406,158.8101489577826,154.61340268462732,157.359525829796,9784700,CVX
2023-02-09,153.67369079589844,155.69907536139394,153.27226121771005,155.30676412048234,10123400,CVX
2023-02-10,156.8942108154297,157.58758022595296,155.80853021656026,155.82678080979406,11602400,CVX
2023-02-13,156.0183868408203,156.83036434811575,154.8871004699654,156.3012223546599,9442900,CVX
2023-02-14,157.21353149414062,158.29919815767562,155.07865758968975,155.53482496669767,8077300,CVX
2023-02-15,155.5568084716797,156.02622148871168,154.1670094424651,155.91576393189752,8885700,CVX
2023-02-16,153.31105041503906,155.23468324109712,153.1545700401545,154.802094073336,6727500,CVX
2023-02-17,149.8871612548828,151.71874845768468,148.96676115886066,151.6175038853546,9612100,CVX
2023-02-21,148.18441772460938,150.7155180273589,147.90829488274392,149.2704831133047,7259700,CVX
2023-02-22,147.58616638183594,148.79188830440077,146.26078794829576,147.52173163155956,6205900,CVX
2023-02-23,149.04039001464844,149.8779575243753,147.7794462993442,149.3349248047821,6445500,CVX
2023-02-24,149.482177734375,149.65705599356983,146.48166453806476,147.9727221914903,5330200,CVX
2023-02-27,149.85955810546875,150.36576694903906,149.03118954980604,150.0344223356123,6386800,CVX
2023-02-28,147.97274780273438,151.24017140363478,147.5217466374981,151.24017140363478,10854200,CVX
2023-03-01,149.1508331298828,150.5682430485224,147.8070428574509,148.11077656377162,7470400,CVX
2023-03-02,149.6202392578125,150.47621866093667,148.7274500298251,149.08640551005365,5582000,CVX
2023-03-03,151.8292236328125,152.39986726440495,147.650598847367,148.06477612978708,6007500,CVX
2023-03-06,152.94288635253906,153.5227429226497,150.7707415061875,151.258552446563,7703600,CVX
2023-03-07,150.97323608398438,153.33867122014448,150.5590588236684,152.51030265532074,7393000,CVX
2023-03-08,150.01600646972656,152.13291531077058,148.53416185448177,150.23689348941676,5435800,CVX
2023-03-09,147.7333984375,152.3170005335988,147.43887774148845,150.75230930361272,6214700,CVX
2023-03-10,146.96029663085938,151.56229758019745,146.03989644099175,148.1292088043651,7385800,CVX
2023-03-13,146.0767059326172,148.138393166672,141.55753807465655,143.98739377492896,10106100,CVX
2023-03-14,147.9635009765625,150.9640140060597,145.31275849019994,145.66250094495527,10035200,CVX
2023-03-15,141.55755615234375,145.3772114343776,139.9100318995277,143.20506636096704,14063100,CVX
2023-03-16,142.00851440429688,143.09459374233177,137.97717182422232,138.20727183164948,12849600,CVX
2023-03-17,140.21376037597656,143.01178479441734,138.61227304734314,141.39187148557514,33161800,CVX
2023-03-20,142.2754364013672,143.37991361361398,139.24731247881365,139.6615037220722,8469200,CVX
2023-03-21,146.6289520263672,146.8682650640577,144.01501885729246,144.6500972354829,9753500,CVX
2023-03-22,143.64686584472656,147.31925365161877,143.5179963344009,147.14437536668245,6315000,CVX
2023-03-23,142.22021484375,146.1227019353562,140.95005832360812,144.52121489085354,7859400,CVX
2023-03-24,143.6376495361328,144.18068227056378,139.744360715444,139.99287269588564,6600100,CVX
2023-03-27,145.10107421875,145.86500800848833,143.29709783687875,144.87097418729357,7006800,CVX
2023-03-28,146.79461669921875,147.4388939590389,144.2082806264842,144.76052630301058,5605400,CVX
2023-03-29,148.05555725097656,148.47894746670687,146.64734625381996,147.83465617613587,7569700,CVX
2023-03-30,149.46377563476562,150.03441921773413,148.7182537810961,149.3349201791214,6322400,CVX
2023-03-31,150.17247009277344,150.68789185504613,149.24285708764114,149.7490799056553,7041400,CVX
2023-04-03,156.42201232910156,157.48048099338487,155.47400123967975,156.28395791576543,12868200,CVX
2023-04-04,155.58444213867188,157.51728815783986,154.3695211892861,157.51728815783986,7521400,CVX
2023-04-05,156.35760498046875,156.87302689323022,154.38794893144808,155.78694725345957,6478100,CVX
2023-04-06,154.30506896972656,155.9249821111481,153.8264710362982,155.869760352998,5803200,CVX
2023-04-10,154.8941192626953,156.17347477891553,153.99213114008435,155.0782105092688,5923500,CVX
2023-04-11,155.75010681152344,156.78095043445208,154.6916523089943,155.61205241352087,5469600,CVX
2023-04-12,156.30235290527344,157.49886180896945,155.98020725016076,156.88219542260873,6157900,CVX
2023-04-13,158.3916473388672,158.7414038654889,156.30234925665522,156.69811455219812,6856600,CVX
2023-04-14,158.7137908935547,159.1187691728941,157.59090168054652,158.7690126508845,4930700,CVX
2023-04-17,157.31478881835938,158.8058325375105,156.6705115350343,158.66777813543777,7006000,CVX
2023-04-18,156.94662475585938,158.66776840234655,156.58766928829812,157.22274758725817,8045600,CVX
2023-04-19,157.09390258789062,157.14913839813505,155.63968260122144,155.97102724172407,5506800,CVX
2023-04-20,156.3299560546875,156.52323220284504,154.64562225693408,155.32670931412406,5851100,CVX
2023-04-21,155.65805053710938,157.01103972176057,155.40033964900343,156.3115407460716,7179000,CVX
2023-04-24,157.83021545410156,158.65858402435256,155.16106060862938,155.63967262405052,7177600,CVX
2023-04-25,155.53842163085938,156.83617512894497,155.02298576555728,156.76255547809313,5807200,CVX
2023-04-26,152.76800537109375,155.50159480425245,152.07770529290602,154.8205077153895,5927400,CVX
2023-04-27,153.66079711914062,154.0657754187318,151.93045444478457,153.18218512469727,6417200,CVX
2023-04-28,155.16107177734375,155.49241642045644,150.99165987728836,151.40583717013098,10033600,CVX
2023-05-01,153.92770385742188,155.29909089410012,153.1177473485399,154.36029298883022,6099800,CVX
2023-05-02,147.3008270263672,152.21577427405285,145.83739422603304,152.16055251467287,10701700,CVX
2023-05-03,144.34634399414062,146.86824523015642,144.2635113588304,145.56126477792859,7538100,CVX
2023-05-04,143.78489685058594,145.60728501614867,143.0485740021778,144.60405233284007,7500400,CVX
2023-05-05,147.45729064941406,148.2948439784995,146.14111134224066,146.61972327613913,5801500,CVX
2023-05-08,146.87744140625,149.38093066138677,146.82221965041745,148.70904255844047,5028200,CVX
2023-05-09,146.4540557861328,147.65057869529997,145.3403795574964,145.5244567640935,5019800,CVX
2023-05-10,144.58563232421875,147.66897793538652,143.47195619131546,147.66897793538652,6161200,CVX
2023-05-11,143.78489685058594,143.8769424732083,141.6403630500352,143.011764179643,6666100,CVX
2023-05-12,144.15304565429688,145.35876742519648,143.17742388682666,144.50280215365024,4897500,CVX
2023-05-15,144.68687438964844,145.57046455198318,143.7940852834,144.71448526557865,5096700,CVX
2023-05-16,141.29061889648438,144.52123234097758,141.12495361430084,144.0242084060441,7007700,CVX
2023-05-17,143.3155059814453,143.96898218875165,141.70480580384913,142.46872552919237,6169600,CVX
2023-05-18,143.13890075683594,143.35267597220707,140.8339603309999,142.0793704320654,7477700,CVX
2023-05-19,144.2727813720703,145.39737738375163,143.12031828560933,143.95678434395793,8099200,CVX
2023-05-22,141.67971801757812,143.90101448939976,141.35441779941797,142.93441704108864,11661000,CVX
2023-05-23,145.77842712402344,146.5498273939035,142.98088506354577,143.2597117853554,10436200,CVX
2023-05-24,146.16880798339844,147.3770478974829,145.25797289857167,146.80080210914537,7064000,CVX
2023-05-25,143.6500701904297,144.6445489019736,142.6648946851315,143.76159521164328,7037700,CVX
2023-05-26,143.20396423339844,144.64455729510522,142.6277326814028,144.3285460804685,7736200,CVX
2023-05-30,142.3117218017578,142.4418390616024,140.53655365281764,140.964075714428,7814800,CVX
2023-05-31,139.98818969726562,141.66113603131032,139.74654740857162,140.84324800539565,13346400,CVX
2023-06-01,141.41949462890625,142.88796896567536,139.17031672526278,140.62019882994883,9887700,CVX
2023-06-02,145.23007202148438,145.68548950238048,142.76713321454565,143.66866496992708,9460100,CVX
2023-06-05,144.5330047607422,147.26548114084832,144.28207347158528,147.26548114084832,6443800,CVX
2023-06-06,144.79324340820312,145.13713585791865,142.38606716877817,142.5068953955742,6176400,CVX
2023-06-07,148.54811096191406,148.90129251013033,145.4531633561087,145.49963685167185,9900000,CVX
2023-06-08,147.999755859375,149.1615223027463,146.00150906774482,148.85481425988996,7142200,CVX
2023-06-09,147.64654541015625,149.06854612384768,147.42348119129065,148.03689715688364,6669500,CVX
2023-06-12,146.2245635986328,148.08338978431675,145.20220352381932,145.97361809268435,7159600,CVX
2023-06-13,147.32127380371094,149.24516583800008,147.09822372325021,147.33057701154297,7660800,CVX
2023-06-14,146.00146484375,149.42171159153284,145.12781447388932,148.6874674799627,7721100,CVX
2023-06-15,147.1074981689453,148.51090678571705,146.21526957209636,146.21526957209636,7705400,CVX
2023-06-16,146.15948486328125,147.99973283412024,146.15948486328125,147.37702781915772,22908100,CVX
2023-06-20,142.83218383789062,145.51820103747937,141.49384102298887,145.12783509536808,10438700,CVX
2023-06-21,143.94749450683594,144.9512622802212,141.73548695909525,141.89348547225998,7328200,CVX
2023-06-22,141.8656005859375,142.7485401047798,141.24289557408625,142.52549005976863,7088600,CVX
2023-06-23,140.6666717529297,140.9919578136254,139.53278668963182,140.35066053566143,15172700,CVX
2023-06-26,143.13890075683594,144.03114353745647,140.8432493562134,140.91760410307492,7371800,CVX
2023-06-27,142.6927947998047,143.78950965298353,142.03291942812106,142.6649135408163,6581700,CVX
2023-06-28,143.98468017578125,144.0776271613255,141.44738630567483,142.60915271638348,5773800,CVX
2023-06-29,145.21151733398438,145.23939859426798,143.5385708083713,144.45868076116898,5633500,CVX
2023-06-30,146.24314880371094,146.77290686668002,145.5460890175764,146.34538480627938,6346600,CVX
2023-07-03,146.113037109375,146.94021418649137,145.6390273604502,146.0851416696869,3272600,CVX
2023-07-05,145.27655029296875,146.56843385378681,144.170546504165,146.56843385378681,6318700,CVX
2023-07-06,142.0886993408203,144.83046553684068,140.92693280168285,144.24493066296483,9203000,CVX
2023-07-07,143.33409118652344,144.979156364719,141.23362266000407,141.40091021284502,6601300,CVX
2023-07-10,144.29136657714844,144.79324335137446,143.05524559967347,143.06453462414768,5167900,CVX
2023-07-11,146.95880126953125,147.2283390220973,144.67245288516887,144.98844994939472,5061500,CVX
2023-07-12,148.37152099609375,149.02210739236287,147.153991986993,147.98116915833228,6464000,CVX
2023-07-13,146.391845703125,149.26374283129337,145.51820934099155,148.55737983070668,8143900,CVX
2023-07-14,142.73927307128906,145.936456571716,142.47903852420492,145.92715336392922,7051300,CVX
2023-07-17,142.60914611816406,143.2597324417159,141.86561281336844,142.5255023440756,4351700,CVX
2023-07-18,142.89727783203125,145.05352323808808,141.61468309285195,141.89350988594134,6798700,CVX
2023-07-19,143.7709197998047,144.78397671107027,142.460443878781,142.97162393822842,5653100,CVX
2023-07-20,145.36021423339844,146.09445858005785,144.71893105822187,145.13716414871772,5866600,CVX
2023-07-21,147.4885711669922,147.61868843730431,145.97362323415058,146.41044853770958,8753500,CVX
2023-07-24,150.39761352539062,152.46089727041473,148.7153641380245,149.14290034393179,9722100,CVX
2023-07-25,151.0854034423828,151.9683431221922,149.319524082764,150.4812905513868,6767600,CVX
2023-07-26,149.95150756835938,150.6485673999509,149.21727745237246,149.52398548007898,6056400,CVX
2023-07-27,148.39010620117188,151.00175487072354,147.98116214811256,150.64857333731428,6470100,CVX
2023-07-28,147.6558380126953,147.7766662402235,145.46242277670382,147.22831597665484,6542300,CVX
2023-07-31,152.1077423095703,152.4051471094014,149.2823187117281,149.7563284408566,13056300,CVX
2023-08-01,150.84375,152.08916015892174,149.2172770638546,152.08916015892174,7531400,CVX
2023-08-02,148.45513916015625,149.83996967886722,146.90302110343964,149.79349619107097,7067100,CVX
2023-08-03,148.39939880371094,150.28610639984413,147.63728738059422,148.62246306940628,6680700,CVX
2023-08-04,148.06480407714844,151.5129330435155,147.8138585601402,149.31951748047064,10182300,CVX
2023-08-07,148.60385131835938,149.98868186195136,147.85102902037335,149.64478939145437,13927400,CVX
2023-08-08,148.38079833984375,148.51091560885283,145.19291815826207,146.79150985278423,6451300,CVX
2023-08-09,148.5759735107422,150.0444478589307,148.06479348736676,149.5053865780728,10531500,CVX
2023-08-10,149.4774932861328,151.01101905107674,148.35289732524825,149.0127867898811,8647100,CVX
2023-08-11,152.5631561279297,152.5817483609858,148.8733849516715,149.1708039536951,6680300,CVX
2023-08-14,152.45162963867188,152.65610165518282,151.13186473864943,152.2099873381219,6060100,CVX
2023-08-15,147.999755859375,151.87540701265533,147.8696385849862,151.86610380480803,7876500,CVX
2023-08-16,147.4327850341797,150.40690372331892,147.28407555429357,149.18937499289916,7920500,CVX
2023-08-17,149.900634765625,152.14327905731673,149.16872670845433,149.36577116799467,8270500,CVX
2023-08-18,150.979736328125,151.37385391034445,148.40867965428995,148.61511674287675,5998600,CVX
2023-08-21,150.4730224609375,152.07759889948036,149.61912497423918,151.26122891726973,6802300,CVX
2023-08-22,149.23440551757812,151.30815458735114,149.16872880281272,150.59501743184188,6081700,CVX
2023-08-23,149.4314727783203,149.58161144631987,147.03868965986894,148.389909035842,4975600,CVX
2023-08-24,148.20223999023438,150.03201022726364,147.8456642401426,148.00518120254915,5989600,CVX
2023-08-25,149.3094940185547,150.05079479615807,147.93012533325404,149.26258820970412,5291800,CVX
2023-08-28,150.332275390625,151.8242406694528,149.40330858331203,149.69419327462953,4386100,CVX
2023-08-29,150.09771728515625,151.02666994880602,149.29073977165493,150.9891424375325,5374800,CVX
2023-08-30,150.3041229248047,151.30815913246855,150.06953663157606,150.68884788202232,5534900,CVX
2023-08-31,151.16741943359375,151.2987871905995,150.0695429353172,151.08295748279517,7003700,CVX
2023-09-01,154.17010498046875,154.53605900193932,152.61244865605136,152.61244865605136,6660400,CVX
2023-09-05,156.1969451904297,157.2291162991277,155.01462109837894,155.08969043104972,9755800,CVX
2023-09-06,156.35646057128906,157.11651786962602,155.37119527721813,156.0280340339284,7195500,CVX
2023-09-07,156.36582946777344,157.5481391587712,156.0280246534869,156.83500202550417,7925900,CVX
2023-09-08,156.90072631835938,158.101807175332,156.4315536611665,157.09777081629295,7434400,CVX
2023-09-11,153.6634063720703,158.19561545267223,152.82827970823342,157.71706455025273,7155100,CVX
2023-09-12,156.52536010742188,156.8819358642431,154.92079783774915,155.10846401365086,7521100,CVX
2023-09-13,155.9529571533203,157.40739496292858,155.37118775668114,157.08836105625616,5759500,CVX
2023-09-14,156.91946411132812,158.11116652683472,156.8162455663943,157.3604875016807,8822800,CVX
2023-09-15,156.23446655273438,157.9891673911128,155.65269714493203,155.9623527607654,17266500,CVX
2023-09-18,156.9100799560547,157.97979287361113,156.1406300465436,157.5199985873415,7027600,CVX
2023-09-19,156.8913116455078,158.5428083301835,156.1687818459622,158.28945112187327,6615100,CVX
2023-09-20,156.4127655029297,158.12054634147944,156.32831787026763,156.76934126485165,5939100,CVX
2023-09-21,155.0052490234375,157.5200073378083,154.8738812654929,156.8162484235313,7150000,CVX
2023-09-22,156.0280303955078,157.09774329378018,155.70899648083252,155.98111027440598,5963000,CVX
2023-09-25,158.3082275390625,158.37390425875324,155.75592740855575,156.07496134536615,5510000,CVX
2023-09-26,157.45431518554688,158.02670628577854,156.68486530870646,157.11651036708213,5659200,CVX
2023-09-27,160.4945526123047,160.6728404866367,158.402046878748,158.92751788645631,9124400,CVX
2023-09-28,160.07229614257812,161.11385983466417,158.98381232926087,160.0347686363996,7151800,CVX
2023-09-29,158.2237548828125,159.98784834960384,157.47309021593261,159.9784700525716,7395200,CVX
2023-10-02,156.27200317382812,158.1768571007623,155.04277325376594,157.96102739597944,6839600,CVX
2023-10-03,156.63795471191406,157.04145058644997,155.30550626863004,155.6902312304405,6168600,CVX
2023-10-04,152.98779296875,154.80818492217614,151.5333693834973,154.54544941529107,9664700,CVX
2023-10-05,153.7947540283203,154.59235307945463,151.43951301449164,151.46766222166016,8073000,CVX
2023-10-06,152.2277374267578,154.2357955772859,149.1875081494789,154.17949715630095,10187400,CVX
2023-10-09,156.44091796875,157.82028660297613,154.78004290178166,156.12188402671438,8183500,CVX
2023-10-10,156.27200317382812,157.07898061785534,155.4650257298009,156.48783287861096,6512900,CVX
2023-10-11,151.16741943359375,154.90202936962453,150.58563566570112,154.89265107198543,12570700,CVX
2023-10-12,151.2893829345703,153.19422242359906,150.9797273201652,153.19422242359906,7397000,CVX
2023-10-13,153.9449005126953,154.6768085723428,152.29341823005672,153.3349819023259,8042800,CVX
2023-10-16,155.20228576660156,155.58701072355578,153.74786220398863,155.145987347147,5446000,CVX
2023-10-17,157.25726318359375,157.82965430848407,154.4985261002867,154.6674356758009,7538300,CVX
2023-10-18,158.5052490234375,159.2371570396025,157.24787005392426,158.08299660149763,6893500,CVX
2023-10-19,158.67417907714844,159.67820099597196,157.18219932717818,158.29883240627072,6580200,CVX
2023-10-20,156.5441436767578,158.67419145638226,155.85915563623126,158.0267309268655,7457300,CVX
2023-10-23,150.77328491210938,154.29207906317254,150.36980338876563,153.23175882856566,16232400,CVX
2023-10-24,146.99176025390625,151.14863666381893,146.822865001581,150.97034879657969,17689900,CVX
2023-10-25,146.25987243652344,147.70493216827032,145.60303361209873,147.26390874658247,10502400,CVX
2023-10-26,145.20892333984375,145.61240491331202,144.15798127126425,145.45288794347488,10830400,CVX
2023-10-27,135.45013427734375,141.92471037899935,135.08418022495474,141.4273885723684,24524300,CVX
2023-10-30,137.0828399658203,137.4112664965755,135.42197935397354,136.67935842267437,13857100,CVX
2023-10-31,136.74502563476562,137.48632627220613,135.33750800307885,137.092223053495,14261300,CVX
2023-11-01,135.10293579101562,137.00777537202367,134.9528114430333,136.97962616190128,10819600,CVX
2023-11-02,139.58822631835938,139.81343432007046,134.9621913708844,135.6284084425111,11099100,CVX
2023-11-03,138.50912475585938,139.4005497628215,137.13913457064666,139.1565851843087,13153000,CVX
2023-11-06,137.9367218017578,140.12306747772908,137.64583712829543,139.56005472276317,10634200,CVX
2023-11-07,135.5064239501953,136.6324352450078,134.40856186390238,136.21018279920443,15054600,CVX
2023-11-08,133.620361328125,135.73163819522117,133.4796152641903,135.0091226430062,12654100,CVX
2023-11-09,133.18870544433594,135.03724643205027,133.03856679239743,134.2302690753932,10359500,CVX
2023-11-10,134.13644409179688,134.59623839639048,132.99166179710386,134.4554780249378,11988200,CVX
2023-11-13,135.1217041015625,135.4032105153763,134.04261288628913,134.32410498209194,8747700,CVX
2023-11-14,136.10696411132812,136.52921655666418,134.99033111458783,135.57210051402814,11224400,CVX
2023-11-15,136.5855255126953,137.598940050504,135.5064342560162,135.92868673393363,10052100,CVX
2023-11-16,134.42367553710938,136.07350184489343,133.4470498931845,135.60890223780453,14031300,CVX
2023-11-17,136.9742889404297,137.66645729888245,135.02102313844148,135.5425257926592,11075600,CVX
2023-11-20,136.8984375,138.14055284031917,136.79413696549457,137.13548285404872,8062400,CVX
2023-11-21,136.57603454589844,136.82257095514228,135.30547501614632,136.37692456561592,6783300,CVX
2023-11-22,136.85101318359375,136.90790174853473,133.4280780013557,134.39522700964898,7216100,CVX
2023-11-24,137.39146423339844,138.37758088502605,136.72774021870586,136.8225641357041,3861000,CVX
2023-11-27,136.87945556640625,137.3156253383986,135.44770698556601,137.15442178250453,9850800,CVX
2023-11-28,137.9698486328125,138.92752095596276,136.59498871239916,137.27768037060812,9746500,CVX
2023-11-29,136.45278930664062,138.89909906485755,135.64682932609125,138.80427513722822,16417100,CVX
2023-11-30,136.15884399414062,138.44394999057656,134.67019236989304,137.46732438372703,16276000,CVX
2023-12-01,137.30613708496094,138.91804246411067,135.210664432496,136.05454524363373,11905500,CVX
2023-12-04,137.36302185058594,138.15001407463458,135.82697275705166,136.5381087400729,11842800,CVX
2023-12-05,135.45718383789062,137.55267091925907,135.23910618554507,137.25872255710792,9597600,CVX
2023-12-06,135.144287109375,136.56655913912476,134.02544005732616,134.54692822708833,18079700,CVX
2023-12-07,135.03997802734375,136.54758281103153,133.68408572289582,136.0734921644808,14786700,CVX
2023-12-08,136.83204650878906,137.17339236903564,135.7037084021935,136.07349854511904,10820300,CVX
